experiment,source_item,expected_match,has_match,model,sample_size,S11_predicted,S11_correct,S11_error_type,S11_response_time,S05_predicted,S05_correct,S05_error_type,S05_response_time,S18_predicted,S18_correct,S18_error_type,S18_response_time,S15_predicted,S15_correct,S15_error_type,S15_response_time,S20_predicted,S20_correct,S20_error_type,S20_response_time,S12_predicted,S12_correct,S12_error_type,S12_response_time,S14_predicted,S14_correct,S14_error_type,S14_response_time,S19_predicted,S19_correct,S19_error_type,S19_response_time,S16_predicted,S16_correct,S16_error_type,S16_response_time,S13_predicted,S13_correct,S13_error_type,S13_response_time,S17_predicted,S17_correct,S17_error_type,S17_response_time,S09_predicted,S09_correct,S09_error_type,S09_response_time,S10_predicted,S10_correct,S10_error_type,S10_response_time,S01_predicted,S01_correct,S01_error_type,S01_response_time,S07_predicted,S07_correct,S07_error_type,S07_response_time,S04_predicted,S04_correct,S04_error_type,S04_response_time,S08_predicted,S08_correct,S08_error_type,S08_response_time,S06_predicted,S06_correct,S06_error_type,S06_response_time,S03_predicted,S03_correct,S03_error_type,S03_response_time,S02_predicted,S02_correct,S02_error_type,S02_response_time
NHANES_Gemma3_27b,"beans, pinto, mature seeds, raw",canned low sodium pinto bean,True,gemma3-27b,1317,canned low sodium pinto bean,True,,7.411,canned low sodium pinto bean,True,,5.634,none,False,missed_match,18.986,canned low sodium pinto bean,True,,8.002,canned low sodium pinto bean,True,,0.957,canned low sodium pinto bean,True,,4.865,canned black beans (s&w),False,wrong_match,2.905,canned low sodium pinto bean,True,,8.918,canned low sodium pinto bean,True,,2.258,canned low sodium pinto bean,True,,8.721,canned low sodium pinto bean,True,,15.469,canned low sodium pinto bean,True,,6.730,canned low sodium pinto bean,True,,9.486,canned low sodium pinto bean,True,,4.562,canned low sodium pinto bean,True,,4.629,canned low sodium pinto bean,True,,5.795,canned black beans (s&w),False,wrong_match,6.066,canned black beans (s&w),False,wrong_match,13.928,canned black beans (s&w),False,wrong_match,2.112,canned low sodium pinto bean,True,,2.440
NHANES_Gemma3_27b,"pork, cured, ham, extra lean (approximately 4% fat), canned, unheated",ground pork,True,gemma3-27b,1317,ground pork,True,,6.879,none,False,missed_match,3.428,ground pork,True,,6.113,ground pork,True,,4.046,none,False,missed_match,3.752,ground pork,True,,1.226,ground pork,True,,2.439,ground pork,True,,3.164,none,False,missed_match,2.349,none,False,missed_match,5.680,plant based bacon strip,False,wrong_match,1.045,ground pork,True,,8.082,plant based bacon strip,False,wrong_match,9.253,plant based bacon strip,False,wrong_match,6.577,plant based bacon strip,False,wrong_match,9.731,ground pork,True,,3.791,ground pork,True,,2.738,ground pork,True,,14.906,plant based bacon strip,False,wrong_match,13.602,plant based bacon strip,False,wrong_match,13.168
NHANES_Gemma3_27b,"cucumber, with peel, raw",whole english cucumber,True,gemma3-27b,1317,whole english cucumber,True,,2.303,whole english cucumber,True,,7.516,whole english cucumber,True,,7.615,whole english cucumber,True,,5.746,whole english cucumber,True,,2.775,whole english cucumber,True,,5.697,whole english cucumber,True,,5.804,whole english cucumber,True,,5.227,whole english cucumber,True,,7.579,whole english cucumber,True,,7.678,whole english cucumber,True,,4.956,whole english cucumber,True,,11.528,whole english cucumber,True,,13.466,whole english cucumber,True,,4.291,whole english cucumber,True,,6.294,whole english cucumber,True,,9.906,whole english cucumber,True,,0.676,whole english cucumber,True,,5.039,whole english cucumber,True,,6.273,whole english cucumber,True,,14.530
NHANES_Gemma3_27b,"crustaceans, crab, alaska king, imitation, made from surimi",none,False,gemma3-27b,1317,shrimp,False,false_positive,2.577,none,True,,4.989,shrimp,False,false_positive,5.738,shrimp,False,false_positive,4.285,shrimp,False,false_positive,6.741,shrimp,False,false_positive,5.295,none,True,,2.486,shrimp,False,false_positive,5.177,none,True,,6.245,shrimp,False,false_positive,2.978,plant based fish fillet,False,false_positive,7.839,shrimp,False,false_positive,7.307,shrimp,False,false_positive,8.547,shrimp,False,false_positive,4.821,shrimp,False,false_positive,8.139,shrimp,False,false_positive,9.234,shrimp,False,false_positive,8.654,shrimp,False,false_positive,9.053,shrimp,False,false_positive,8.200,shrimp,False,false_positive,7.932
NHANES_Gemma3_27b,"sugars, powdered",table sugar,True,gemma3-27b,1317,table sugar,True,,8.517,none,False,missed_match,7.694,none,False,missed_match,4.444,table sugar,True,,5.424,table sugar,True,,3.686,table sugar,True,,8.035,none,False,missed_match,4.740,table sugar,True,,4.894,none,False,missed_match,7.224,table sugar,True,,1.403,table sugar,True,,3.534,dried apricots,False,wrong_match,5.763,table sugar,True,,7.712,table sugar,True,,5.245,table sugar,True,,6.952,table sugar,True,,9.458,table sugar,True,,12.996,table sugar,True,,10.523,table sugar,True,,5.914,table sugar,True,,2.203
NHANES_Gemma3_27b,"beverages, protein powder soy based",protein powder,True,gemma3-27b,1317,none,False,missed_match,8.106,protein powder,True,,6.250,none,False,missed_match,6.903,none,False,missed_match,7.125,protein powder,True,,6.823,none,False,missed_match,3.898,none,False,missed_match,6.092,protein powder,True,,4.155,protein powder,True,,4.678,none,False,missed_match,9.573,protein powder,True,,3.566,protein powder,True,,9.466,protein powder,True,,7.758,none,False,missed_match,8.118,protein powder,True,,11.682,protein powder,True,,8.250,protein powder,True,,2.098,protein powder,True,,6.207,protein powder,True,,6.157,protein powder,True,,13.364
NHANES_Gemma3_27b,"squash, summer, zucchini, includes skin, raw",steamed green zuchini,True,gemma3-27b,1317,none,False,missed_match,10.050,steamed green zuchini,True,,6.098,none,False,missed_match,25.337,steamed yellow neck squash,False,wrong_match,6.843,none,False,missed_match,4.302,steamed butternut squash,False,wrong_match,4.461,none,False,missed_match,8.935,steamed butternut squash,False,wrong_match,10.084,steamed yellow neck squash,False,wrong_match,6.563,steamed yellow neck squash,False,wrong_match,2.461,steamed green zuchini,True,,6.106,steamed green zuchini,True,,6.079,steamed green zuchini,True,,1.527,steamed green zuchini,True,,5.244,steamed green zuchini,True,,4.619,steamed green zuchini,True,,8.295,steamed green zuchini,True,,7.969,steamed green zuchini,True,,11.852,steamed green zuchini,True,,8.429,steamed green zuchini,True,,8.989
NHANES_Gemma3_27b,"soup, beef broth or bouillon canned, ready-to-serve",none,False,gemma3-27b,1317,none,True,,8.630,none,True,,4.847,split pea soup,False,false_positive,1.969,low sodium chicken broth,False,false_positive,6.410,none,True,,0.401,none,True,,14.762,none,True,,4.070,split pea soup,False,false_positive,5.375,none,True,,5.000,split pea soup,False,false_positive,6.582,low sodium chicken broth,False,false_positive,5.620,split pea soup,False,false_positive,9.578,low sodium chicken broth,False,false_positive,9.133,chunky vegetable soup,False,false_positive,9.407,low sodium chicken broth,False,false_positive,6.950,chunky vegetable soup,False,false_positive,4.304,chunky vegetable soup,False,false_positive,3.038,chunky vegetable soup,False,false_positive,10.901,low sodium chicken broth,False,false_positive,3.941,chunky vegetable soup,False,false_positive,5.016
NHANES_Gemma3_27b,"orange juice, frozen concentrate, unsweetened, diluted with 3 volume water",pulp free orange juice,True,gemma3-27b,1317,none,False,missed_match,4.200,pulp free orange juice,True,,5.684,pulp free orange juice,True,,7.316,none,False,missed_match,3.092,none,False,missed_match,1.566,none,False,missed_match,0.417,none,False,missed_match,1.727,pulp free orange juice,True,,2.048,none,False,missed_match,0.715,none,False,missed_match,2.891,none,False,missed_match,4.529,sprite,False,wrong_match,11.479,pulp free orange juice,True,,6.266,pulp free orange juice,True,,7.641,pulp free orange juice,True,,4.130,pulp free orange juice,True,,12.354,pulp free orange juice,True,,11.060,pulp free orange juice,True,,10.207,pulp free orange juice,True,,4.858,pulp free orange juice,True,,6.716
NHANES_Gemma3_27b,"pumpkin, canned, without salt",canned pumpkin,True,gemma3-27b,1317,canned pumpkin,True,,2.497,canned pumpkin,True,,9.445,canned pumpkin,True,,4.126,canned pumpkin,True,,0.888,canned pumpkin,True,,6.693,canned pumpkin,True,,8.160,canned pumpkin,True,,5.486,canned pumpkin,True,,5.644,canned pumpkin,True,,3.711,canned pumpkin,True,,8.990,canned pumpkin,True,,3.233,canned pumpkin,True,,7.946,canned pumpkin,True,,8.565,canned pumpkin,True,,7.162,canned pumpkin,True,,13.310,canned pumpkin,True,,8.283,canned pumpkin,True,,4.474,canned pumpkin,True,,13.490,canned pumpkin,True,,7.698,canned pumpkin,True,,15.687
NHANES_Gemma3_27b,"chicken, liver, all classes, raw",none,False,gemma3-27b,1317,none,True,,15.746,none,True,,7.002,none,True,,0.536,chicken breast,False,false_positive,0.437,chicken breast,False,false_positive,2.115,chicken breast,False,false_positive,5.626,none,True,,3.038,chicken breast,False,false_positive,6.680,none,True,,7.187,none,True,,0.740,chicken breast,False,false_positive,4.617,chicken breast tender,False,false_positive,10.293,chicken breast tender,False,false_positive,8.668,chicken breast tender,False,false_positive,10.049,chicken breast tender,False,false_positive,6.407,chicken breast,False,false_positive,4.130,chicken breast tender,False,false_positive,14.182,brown egg yolk,False,false_positive,13.489,chicken breast tender,False,false_positive,5.705,low sodium chicken broth,False,false_positive,14.698
NHANES_Gemma3_27b,"lemon juice from concentrate, canned or bottled",none,False,gemma3-27b,1317,none,True,,7.040,none,True,,14.837,none,True,,4.312,none,True,,1.062,none,True,,3.026,none,True,,2.159,none,True,,3.040,none,True,,2.196,none,True,,5.614,none,True,,6.880,lime juice,False,false_positive,3.963,lime juice,False,false_positive,10.044,lime juice,False,false_positive,14.004,lime juice,False,false_positive,8.712,pulp free orange juice,False,false_positive,6.945,lime juice,False,false_positive,6.204,lime juice,False,false_positive,14.477,apple juice,False,false_positive,14.202,lime juice,False,false_positive,8.382,pulp free orange juice,False,false_positive,5.573
NHANES_Gemma3_27b,"sweet potato, cooked, boiled, without skin",steamed whole sweet potato,True,gemma3-27b,1317,steamed whole sweet potato,True,,4.205,steamed whole sweet potato,True,,9.757,steamed whole sweet potato,True,,7.812,steamed whole sweet potato,True,,12.352,steamed whole sweet potato,True,,11.858,steamed whole sweet potato,True,,1.587,steamed whole sweet potato,True,,7.850,steamed whole sweet potato,True,,5.596,steamed whole sweet potato,True,,4.107,steamed whole sweet potato,True,,7.919,steamed whole sweet potato,True,,4.337,steamed whole sweet potato,True,,11.456,steamed whole sweet potato,True,,9.182,steamed whole sweet potato,True,,8.712,steamed whole sweet potato,True,,9.506,steamed whole sweet potato,True,,16.231,steamed whole sweet potato,True,,5.093,steamed whole sweet potato,True,,9.565,steamed whole sweet potato,True,,3.576,steamed whole sweet potato,True,,11.763
NHANES_Gemma3_27b,"mung beans, mature seeds, sprouted, cooked, boiled, drained, without salt",bean sprouts,True,gemma3-27b,1317,none,False,missed_match,1.631,none,False,missed_match,3.966,green split peas,False,wrong_match,5.711,navy beans,False,wrong_match,1.104,black-eyed peas,False,wrong_match,1.822,none,False,missed_match,6.049,none,False,missed_match,6.948,none,False,missed_match,8.227,none,False,missed_match,7.492,none,False,missed_match,6.402,navy beans,False,wrong_match,4.283,brown rice (mahatma),False,wrong_match,10.899,canned black beans (s&w),False,wrong_match,6.619,black-eyed peas,False,wrong_match,5.238,whole grain brown lentils,False,wrong_match,8.722,canned black beans (s&w),False,wrong_match,5.273,green split peas,False,wrong_match,2.880,whole grain brown lentils,False,wrong_match,13.142,whole grain brown lentils,False,wrong_match,12.086,green split peas,False,wrong_match,1.923
NHANES_Gemma3_27b,"beef, cured, corned beef, brisket, cooked",beef round tip steak,True,gemma3-27b,1317,beef round tip steak,True,,10.262,none,False,missed_match,3.821,none,False,missed_match,2.274,beef round tip steak,True,,5.238,none,False,missed_match,6.243,beef round tip steak,True,,7.026,beef round tip steak,True,,4.950,beef round tip steak,True,,4.539,none,False,missed_match,3.031,none,False,missed_match,11.140,none,False,missed_match,3.857,none,False,missed_match,9.307,plant based bacon strip,False,wrong_match,13.096,plant based bacon strip,False,wrong_match,7.603,plant based bacon strip,False,wrong_match,10.381,beef round tip steak,True,,5.494,plant based bacon strip,False,wrong_match,12.770,ground pork,False,wrong_match,5.349,plant based bacon strip,False,wrong_match,4.265,ground pork,False,wrong_match,3.234
NHANES_Gemma3_27b,"mangos, raw",yellow mango,True,gemma3-27b,1317,none,False,missed_match,5.488,yellow mango,True,,8.200,none,False,missed_match,5.711,none,False,missed_match,4.301,dried philippines mango (mariani),False,wrong_match,10.705,freeze dried mango flesh,False,wrong_match,6.801,none,False,missed_match,3.824,freeze dried mango flesh,False,wrong_match,0.788,none,False,missed_match,1.853,yellow mango,True,,3.075,yellow mango,True,,10.121,freeze dried mango flesh,False,wrong_match,10.690,freeze dried mango flesh,False,wrong_match,9.972,freeze dried mango flesh,False,wrong_match,10.468,yellow mango,True,,11.287,freeze dried mango flesh,False,wrong_match,5.769,yellow mango,True,,5.981,yellow mango,True,,8.670,yellow mango,True,,6.265,yellow mango,True,,5.717
NHANES_Gemma3_27b,"seaweed, laver, raw",roasted seaweed,True,gemma3-27b,1317,roasted seaweed,True,,2.829,roasted seaweed,True,,7.162,roasted seaweed,True,,2.985,roasted seaweed,True,,3.640,roasted seaweed,True,,7.853,roasted seaweed,True,,2.095,roasted seaweed,True,,5.612,roasted seaweed,True,,4.492,none,False,missed_match,2.099,roasted seaweed,True,,3.070,roasted seaweed,True,,10.114,roasted seaweed,True,,13.120,roasted seaweed,True,,9.902,roasted seaweed,True,,8.535,roasted seaweed,True,,14.309,roasted seaweed,True,,4.609,roasted seaweed,True,,5.157,roasted seaweed,True,,5.215,roasted seaweed,True,,15.838,roasted seaweed,True,,8.864
NHANES_Gemma3_27b,"syrups, corn, high-fructose",none,False,gemma3-27b,1317,none,True,,10.931,none,True,,4.987,none,True,,2.280,none,True,,2.564,none,True,,1.053,cornmeal,False,false_positive,2.714,none,True,,1.825,none,True,,6.741,none,True,,6.455,cornmeal,False,false_positive,3.235,maple syrup,False,false_positive,3.476,dried apricots,False,false_positive,6.680,dried apricots,False,false_positive,8.203,cornmeal,False,false_positive,12.228,honey,False,false_positive,10.377,honey,False,false_positive,5.203,honey,False,false_positive,12.159,honey,False,false_positive,13.125,dried apricots,False,false_positive,13.795,cornmeal,False,false_positive,4.225
NHANES_Gemma3_27b,"fish, shark, mixed species, raw",none,False,gemma3-27b,1317,none,True,,8.984,none,True,,13.756,plant based fish fillet,False,false_positive,8.164,none,True,,2.231,plant based fish fillet,False,false_positive,4.278,none,True,,7.889,none,True,,6.704,plant based fish fillet,False,false_positive,3.493,none,True,,1.091,plant based fish fillet,False,false_positive,2.537,plant based fish fillet,False,false_positive,3.352,plant based fish fillet,False,false_positive,6.653,albacore white tuna,False,false_positive,7.763,albacore white tuna,False,false_positive,6.153,albacore white tuna,False,false_positive,4.116,albacore white tuna,False,false_positive,7.914,shrimp,False,false_positive,11.104,shrimp,False,false_positive,13.161,albacore white tuna,False,false_positive,15.217,albacore white tuna,False,false_positive,17.778
NHANES_Gemma3_27b,"pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder, and spareribs), separable lean and fat, cooked",ground pork,True,gemma3-27b,1317,ground pork,True,,8.854,none,False,missed_match,5.485,ground pork,True,,5.514,ground pork,True,,2.869,ground pork,True,,7.071,ground pork,True,,6.014,ground pork,True,,4.130,ground pork,True,,6.514,none,False,missed_match,6.190,ground pork,True,,1.096,ground pork,True,,3.984,ground pork,True,,5.975,ground pork,True,,7.386,ground pork,True,,7.827,ground pork,True,,7.682,ground pork,True,,3.051,ground pork,True,,5.743,ground pork,True,,12.702,ground pork,True,,4.531,ground pork,True,,3.670
NHANES_Gemma3_27b,"turkey, dark meat from whole, meat and skin, with added solution, cooked, roasted",ground turkey,True,gemma3-27b,1317,none,False,missed_match,7.770,none,False,missed_match,4.892,ground turkey,True,,2.689,ground turkey,True,,2.086,ground turkey,True,,0.747,none,False,missed_match,5.951,none,False,missed_match,5.533,none,False,missed_match,8.251,none,False,missed_match,6.642,none,False,missed_match,0.697,ground turkey,True,,3.291,ground turkey,True,,12.381,ground turkey,True,,10.003,low sodium chicken broth,False,wrong_match,8.159,ground turkey,True,,7.541,cabernet sauvignon wine,False,wrong_match,5.326,ground turkey,True,,9.911,ground pork,False,wrong_match,4.232,ground turkey,True,,12.953,low sodium chicken broth,False,wrong_match,7.852
NHANES_Gemma3_27b,"cream, whipped, cream topping, pressurized",none,False,gemma3-27b,1317,none,True,,29.677,none,True,,3.807,none,True,,7.224,none,True,,3.041,half and half,False,false_positive,6.377,cream cheese,False,false_positive,2.735,none,True,,0.990,none,True,,1.080,none,True,,7.901,cream cheese,False,false_positive,6.416,half and half,False,false_positive,8.725,coconut milk,False,false_positive,5.720,half and half,False,false_positive,0.613,none,True,,11.148,half and half,False,false_positive,9.817,half and half,False,false_positive,2.452,half and half,False,false_positive,7.687,coconut milk,False,false_positive,10.759,half and half,False,false_positive,12.935,half and half,False,false_positive,5.791
